,text,lang,is_valid
8813,however the government forces were in trouble,1,1
21286, sathiyama nalla ila ipo lam pasanga neraiya hollywood padamlam pathutu irukanga idhu ellarukum pudikuma konjam sandhegam dhan,3,1
17812,kya are yaar i like you kuchh to bata apane baare mein and trust mein mein kabhee stop type nahin karoonga too bhee mathakar na,2,1
11608,speculated suitors included daimler ag bmw and renault,1,1
21915,rooke at once decided to attack,1,1
3644, trailer undakiyarithi valare mosham ann. ith kanumbol enik oru feelum vannilla.,4,1
6320,fight scene... illaama... irunthurukkalam  semmaya... irrukkum,3,1
11425, isaac asimov photo vechi irukkinga semma.,3,1
9453,yahee to baat hai,2,1
20444,delhi se hu aur too,2,1
19537, mrng thala dharishanam make it 800k thala fans,3,1
7924, enthonnedey # nalla padathinu arayalum support kodukkuka # dislike koduthittu #orale padam mathramalla athil pravarthichavarude kashtapadum viyarppumanu# so support,4,1
13554, ticket kittand theataril kuthi irunnu trailer kanunna njn,4,1
17890,there are nineteen major reservoirs along the brazos,1,1
3405,the group has approximately 100 members,1,1
19520,jayettaaaa ente chunkkeee🥰 sabu chettan 🥰,4,1
5332,teree maan so jo gaee,2,1
3714, lucifer polichadakki kazhinchu enne thonunnavar like adikk makkale..,4,1
17092,aapakee identity par send kee hai dekh lo,2,1
20610,bagal mein tamilnadu aur kerala bhee toh hai,2,1
1475,the cured cheese easily crumbles,1,1
3449,pritvimonum lalettanum pwolichutto. character selection superb. cinema superhitayi vijayikatte en nu njan prakthikum,4,1
20056,pahale instagram p message karo tum tab de doonga,2,1
19669,ikka age ethreyaan enn chodikunilla ath parinjitt karyamilla enna ippozum ithoke egane sadhikunnu,4,1
10497,the population was 1342 at the 2000 united states census,1,1
11661, lv u...... vijay sir          from karnataka,3,1
8497,welcome miss sweet si dayan,2,1
15854,could you give me your face book account name,2,1
11236, ithentha pulimurukande baakkiyo  athinde shades undallo,4,1
14912,led old,1,1
11986, odiyante sheenam njnga lalettante piller ee luciferil ang theerkum....,4,1
14923,some specialty cheeses contain truffles as well,1,1
21202,bahot dekhe aapake jaise fake identity vaalo ko,2,1
10598,bayou farewellthe rich life and tragic death of louisianas cajun coast,1,1
7827,littericks whereabouts after 1940 are a mystery,1,1
4738,philidor was stranded in england when the french revolution occurred,1,1
4819, ikka fans onnu like cheythit po,4,1
6114,sandy beach is a picturesque and sandy beach park barely a mile away from kalama valley,1,1
7482, ithu tamil nadu ella ithu enga thala nadu daa,3,1
20996, nkp fails to break mersal  sarkar teaser,3,1
19045,celaleddin arifs desertion of the capital was of great significance,1,1
17516, 500 thadavaiku male nkp trailer ah parthavanga mattum oru like podunga,3,1
9084,yaar story nahin padhee tumane man kia na ab,2,1
22585, katta lalettan fans etraperu undu evide like cheytholu....,4,1
7640,macarthur had perhaps seen himself as a second benign opener of japan,1,1
9294,1st like ....thalaivar massss vera level ....sarkar la oram odhungu,3,1
21601, puli murukan . ithokke enth,4,1
2662,jo itana sab poochh raha hai yaar,2,1
12074, maarkam.... trailer kandittu bayngara expectations aanu... movie adu keep cheyyyanam..,4,1
5047, trailer eh pathute irukunum pola solravanga like podunga,3,1
21377,his favorite anime is castle in the sky by hayao miyazaki,1,1
18100, i love vikram movie s as kannadiga,3,1
256,galat mat samajhana please,2,1
17235, spr ... lalettan and rajuttan,4,1
1573,threats include habitat degradation disease predation and over hunting,1,1
8985, 30 pravashyathin melil kanda alkar ivide like,4,1
16547, why virkam movies not releasing in hindi?,3,1
6970,hyy eanyaa vijay sethupathi ah last ah intro pannenkaa.,3,1
7654, adai trailer yeah cut dhaan adheayeah skip panni paaka vaikireingaleayda,3,1
4075,saavanumna santta pottu savanum   aduthavan kalla pudichu savakudathu   semma  dilogue,3,1
363, oru bigb  feel....  ..aiivaaaaa.  pwolichuu,4,1
14524,some systems may experience jerky reactions where the unit goes into an almost slow motion phase for short periods of time,1,1
4021,the work ended quickly however after an accident on stage,1,1
11392,saamane vaale ho kee peechhe,2,1
19168,what your facebook identity document,2,1
4721,message karatee hoon vahaan,2,1
18237,rzahnians a humanoid race with red skin,1,1
17480, shanker fans hit like,3,1
8395, madhuraraja trailer kandathinu shesham ivide vannavar like adi,4,1
21516, vjs fan more than rajns fan hit like,3,1
14236,he is also the author of the quote,1,1
8890, kannu sokkudhu.... ada 10m views seekiram vayya... seekiram vayya,3,1
12558, n' tym n tym n tym,3,1
19271,hm dhyaan se uttar gaya tha,2,1
4168,achchha kahaan se aaye ho,2,1
8462,prince musician for under the cherry moon,1,1
16883,they currently reside in los angeles,1,1
12606,chains of fructose molecules known as fructans occur naturally in many foods,1,1
2988,jai... vijay sethu pathi jai.... chiranjeevaa.... syeraa... narasimha reddy syeraa.... vijay pandya,3,1
6490,chalo vohee karate h baat,2,1
1575,par aajakal ladake v girl ka profile bana lete hai,2,1
6524, 2.k dislikes. nthonadey nallathine nallath enn parayanam. kayakulam kochuniye kall kollam,4,1
12628,theek hai koee nahin,2,1
6197,kyonki aise questions ladakiyaan hee poochhatee hai,2,1
19832,han chinese make up most of the population,1,1
9285, marana waiting  only//// தல //////,3,1
13951,vachi senjirukaru last scene semma bulp for haters,3,1
17444,ente line ente peru helan ennanu 🤩,4,1
8051,chhinnamasta is recognized by both hindus and buddhists,1,1
8552, sambavam hevy akkittunde katta waiting for raja,4,1
18966, charitra cinima lalettan cheythal athu munnottu pokilla. in flopped,4,1
1683, raju ettan  lalettan  murali gopy,4,1
7028, kadaisiya marana mass panna porathu enga annan vijaysethupathi thaan,3,1
8997, ettante records pottikkan ettan mathrame ollu inn malayala chinimayil,4,1
7501,mainne abhee first time whatsapp pe message kiya isake number pe just to check the procedure,2,1
12447, who are you mr  athoru velya kadhaya mone  paranj tudangya oru 10 - 30 kollathe charitram prynm    ikkaa,4,1
17147,ek doosare kee pasand naapasand hobby vagairah,2,1
15433,february 1902 saw the next major battle in that region,1,1
1503, enaku mattum dhaa mokkaiya irukka illa vera yaarukavadhu mokkaiya irundha oru like podunga,3,1
21355, movie paathuttu marubadiyum trailer paaka vandhavunga like podunga,3,1
8219,they find him in an underground reservoir in belisaere trapped in death old kingdom,1,1
20844,ba was an amazing 127 point increase over his previous year mark,1,1
13817,during these twenty years he was however continually busy,1,1
15601,vahee to ho nahin raha wait karane ka bhee experience gain karana hoga,2,1
15633, trailer okke kalakki..   but padam lag adippikkuooo oru chrya...,4,1
17735, semmmmma...  thara massuuu....  rajini sir fans hit like + 2.0 likers???,3,1
8593,pee ke aana mushkil hai,2,1
18991,aarenkilum ithinte akathu prithvi undo ennu nokaaan vanno ??,4,1
8241, climax dialog.... verum satyam mathram. qurbana- pothirachi,4,1
11296,dekho shareeph banda hu shaadee k lie ladakee dhund raha hu bhio se nivedan h naam poochh kar sharminda na kare,2,1
14831, watha therikuthu every seen dialog marana diwali iruku,3,1
20107,nahin bolai to yahee jaata hai,2,1
13761, ettan fan aaanu but nallathu kandal nallathanu ennu thanne parayum.....ikka mass aaayittund ....ithu pwolikkum,4,1
1511,tum padhaee bhee kar rahe ho kya,2,1
19630, ee trailer ippo kanan varunnavar adi like..,4,1
14366, bigil movie ku tough kudukka kaithi moviyaala kandippa mudium..... karthi,3,1
17496, cinema kandit vannu trailer kanunna ethraperund evde,4,1
16923,padakkam loading. ingerkku ithu pathivaanalle. oru hit padam eduthaal pinne moonu naalu chavarukal edukkum. eg: drama,4,1
14627,geary turned his into a lamp,1,1
9503, vetri maran dhaush legendry combo.. padipa matum namba kita irnthu edthukave mudiyathu .. true,3,1
8964,dislike potutu entha group nu teriyum ..rasanai iruntha tane,3,1
19819,kola kandla iruken movne kollama vidamaten super thalaiva,3,1
21120,in august 1974 the tigers sold northrup to the montreal expos,1,1
18426,ultimately it was then minister of finance canada paul martin who rejected both proposed mergers,1,1
5766, deivmay ungluku cmdy vrathu so try pnathngh mokkya iruku .  mathapdi actn lve lm ok .,3,1
13896, cinema kandathinu shesham vannavar undo ivide,4,1
19979, enth look aado oru raksha ella,3,1
13420,a series of unknown ealdorman until,1,1
19543,opening checks be,1,1
6745, thala mass ... yuvan ultimate ...,3,1
19999,192k viewsil 191k like 19k deslike ith engane,4,1
5173,in rome a costituente romana was formed 29 november,1,1
13152, daivame chadichooo copy sundaran analloooo  ini enthellaam kaananam,4,1
13811,wikipedia,1,1
1916," enapa gangster padam nu nenacha clg, students, protest, old age love scene la katrenga, kabali madere la irukadea...",3,1
11977,the old museum and that at clapham were closed in 1973 ,1,1
14838, daily vann oru pathu thavana engilum repeat adich kaanunnath njn maathramaanoo..,4,1
6908,sweden has ordered 204 gripen aircraft,1,1
14551,trailor cut chey,4,1
21598,the hobbits then left bree with aragorn,1,1
8723,apana khaanadaan ginva raha hai,2,1
9872, njn oru 8 thavanayengilum kanditundagum sathyam athrakkum oru ishtapett poi trailer  tnx rajuveta,4,1
9726,"dislike pota pasanga ellam, vayir yerinja pasanga pola!!??",3,1
18277,this frees highly trained professional responders for more technical tasks,1,1
20523,whatsapp pe aao,2,1
18171,however they had never agreed to this,1,1
10894,main chennai se nai hu,2,1
11688, kidu bgm mamookka yude mukam kanathadil sangadam und,4,1
18780,bhaee sab indians hee hai kya isamen,2,1
725,he soon visited the missionary seminary at gosport,1,1
10168,enthenne aayalum oru rakshayumilla kidukki mass,4,1
4186, elaam avan seyal part 2 vaaa,3,1
16180,please bhaiya bhaee nai bolo na m tamhe behen bol raha na girl ffriend banaane ka try kar raha,2,1
7407,ithil kanihaye kanichilla makkale,4,1
11612, vazhthukkal nkp by makkal selvan  resikan,3,1
5131, ethra alinja oru padam mr mammotty nirthi poekode do🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,4,1
13218,one of those killed was howard r healy,1,1
1278, last dialogue  its true.... thala superb,3,1
14830, mamangam release date mattiyo ???  wikipedia  il december 12 ??????,4,1
5322,sight web site the crazy world of arthur brown,1,1
21868, 1:37 adiyaa adhuu ....... thala is vera lvl   antha scene pudichavanga like pannunga,3,1
5402, trailer pora..oru pathu kollam mumbulla tamil cinemade trailer polund,4,1
10131,health boxes are checked off by damage,1,1
17757,the first national party congress was held in secret in macau in 1935 ,1,1
17926,did not get you what are you asking,2,1
10372,nahin show kar raha hai,2,1
2158,it improves tremor but not rigidity,1,1
20396, dislike adiche  jimitttan fans n,4,1
3064, paah samma well known dialogue well said padippa yaralayum thirida mudiyathu,3,1
4658,mujhe laga fake h,2,1
4099, trailer aaya engane venamethrem kandapole film kandolan vayya,4,1
6837,the coup collapses and towers shoots himself,1,1
9103, wait panathuku sema waita vara poguthu pola trailor ayooo...sema mass creater shankarji..,3,1
1052,bhaee ane ben pr depend che,2,1
6412, dislike adechath alla punnara makkalum anta veral നമസ്കാരം,4,1
5166,hi what is your name,2,1
22132,it has also cooperation agreements with,1,1
4560,kyon udaas ho,2,1
10675, ഇതിന്റെ background music kittan valla vazhiyum undo. kidilan,4,1
18965, ajith paraellama nadipenga epom rompa mosam,3,1
16987,aap delhi se ho,2,1
8356,kitane rude baat kiya tumane,2,1
1125, yella dialogue um paakum pothu open ah challenge vidura maathiri theriyuthe viswasam movie ku. yaarukkellam appudi doubt irukku,3,1
19003, poliiiii oru rekshem illa katta waiting,4,1
16190,it is instead a powerful hallucinogen,1,1
11087, dislike adikaan vendi vannathaan pakshe ikka ee trailer kanditt dislike adikaan pattunnilla so ente vaka oru,4,1
8984, support from ettan fan.... ikka mwth aanu ....,4,1
16629,mujhe to lagata hai tumhaaree lulli chhotee hai,2,1
13319, romba nerama 467k laye iruku dei youtube ennada pithalattam ah iruku,3,1
14201,there is abundant rainfall in summer and autumn with little rains in winter,1,1
11372," after seen bigil trailer , better be in jail kaithi",3,1
14812,tabhee bee hee hoga,2,1
8244, sona time la trailer gethu bigil uuhhhuuuu sangu oothaaa,3,1
11124,this made people back off ashamed of their mistrust,1,1
17937,dhanush thalaivarrrr veraaaa level asuran waiting for theee scrennn thalaivaaaaaaa    dhanush veriyan daaaa naaaa,3,1
22329,other prominent residents have included,1,1
11769, ella frauds um koottathode undallo...naari dileep,4,1
6649, njan ettan fana ennaalum paraya e padam polikkum,4,1
7443,mere lie kyon achchha h,2,1
3259, dileepettan jailil pokatha oru padavum ippol irangunnillaaa... irangunnathokke super hitum,4,1
21242, nenjinakath lalettan nenjuvirich kond parayum numma oru lalettan fan anenn _______________katta waiting,4,1
2957, bigil varuma nu therila yea,3,1
2181,number bhee molali ka h,2,1
16970,age at sexual maturity is about 22 months,1,1
15500, ippo yana pana poram? sweet sapada poram love you thalavaaaaaaaaaa,3,1
19441,meins and baader were arrested soon after,1,1
12127, happy yo see u thala  eppavum ungal naal vazhiyil ungal rasigargal,3,1
20476, semma thalaiva. ellarum pls marakkama trailer ah like panni link share pannunga,3,1
18568,the town was first settled around 1809,1,1
20538,by the way tum pahale bande jo sahee reply kiye,2,1
22727,he was replaced by mark warkentien,1,1
6062,tum bhee itanee sexy ho tumhaare naam kee tarah,2,1
11465,halevi now attempts to demonstrate the superiority of his religion judaism,1,1
2982, remake movie amitabh bachan movie pink,3,1
13091, yarda krish 4 tamil le pandrathu,3,1
21980,uluppillathavanmaaru script writer ude peru polum vechilla.,4,1
9117, ithula vara ovvoru dialogue un enga dala ya pathu solra mathiri iruku,3,1
22037, enangada power rangers mega zord fight la varthu 1:37,3,1
22374,mein toh twelfth mein padhatee hu,2,1
6526,veeram 2 nu soldravanga like pannunga,3,1
20893, adaaar adaaar adaaaar what a trailer it was damn,4,1
18128, malaya cinema abhimanikkunnu ingane oru nadane kittyathil.....wish u a very swt & hpy bthday mammooka 🥡🥡,4,1
18285,hi koee achchha ice breaker banaana directly naam mat poochh lena bhaee,2,1
7397,ye to jyaada serious ho gaya,2,1
1286, ama inga enga kamal hassan ah kanom,3,1
3665,bhaee baat kar sakate ho ya jaldee mein ho,2,1
1985,karnatak ka number h ye,2,1
7683,bata to diya mainne,2,1
13214, kandette hindi cinema newton inte kore similarities unde,4,1
11879,enteh laletta eth trailer aanu uff,4,1
20105, phoenix thala in nkpku marana  waiting  agust 10  therika vuduranda,3,1
9073,dancing and playing volleyball,2,1
9373,um ladakee ho yaar,2,1
22157,sorry brother no girls here,2,1
8586,rescuers use pwcs to pick up flood survivors,1,1
21526,petta fdfs booked....waiting thalaivaaaa.....vaa thalaivaaa.....petta paraak....,3,1
9479,some diminutives of proper names hypocoristicrussian,1,1
19993,abharamu is the elephant wife of airavata,1,1
14880, phoenix thala in nkpku marana waiting  agust 10 therika vuduranda,3,1
7479, shavakallarayile kuzhimaadathile peril oru letter marach pedich lalettan ninnappo onnu nadungi,4,1
