,text,lang
12078,wolves the great travelers of evolution,1
22740,i am not a guy and i am from ranchi,2
16920, njan oru ikka fanannengilum lalettan onnam polikatte,4
2435, bro yaro oru dhar pannura thappuku ella vijay fans yum thappa sollathinga......vijay fans nerayaperu likes pottu errukangal..,3
20468, oru raksha illa  adipoli trailer,4
17775," kandipa padam asal , billa2, veeram , ennai arindhal ,vivegam🤣 madhri flop nu soldravanga like and cmnt panunga🤣🤣🤣",3
17651, above 250 cr collection kittum ennullavar ivide come on,4
17497,president bush ignored the report,1
5348,that slip is used to keep track of finishing positions,1
2862,paakka thana pora ini intha viswasathoda aattatha,3
11918, yevlo vayasu analum yen thalaivaroda stayl korayathu da athanda super star marana waiting kolagandula iruka da petai ku,3
534,it today under criticisms,1
6327,are you indian,2
8067, vijaysethupathi dialogue pesalanu yaru yaru feel pandringaaaaa,3
21053,singa thslaivaaaaaaikkkkka katta w8ngn 8 manikk vendi nthoru kaaathiripa vaishakh annna onnum eluppam relsees cheyyney,4
8547, prithvi & tovino 🤩ishtam            lalettan  allah... parayanundo peruthishtam......,4
672,#2 on treding. ..#1trending mmade karikk,4
19758, kartik film very super.. from telangana,3
2945,visit shetland page on the people,1
18041, arum markaruth lucifer ta stunt master aa sliva,4
798, sunny chechinte song kelkkan waiting,4
3009,the scenes in the upstairs room intensify,1
18333,karoge kya mere saath,2
18616, earangunnathinu munb dislike adich moonjikkaan koreu ennam earangiyittund,4
13343, mammooty fans,4
12000,yahaan allow nahin hai,2
18639, indha trailer 10times pathavanga like podunga 🤘🤘🤘🤘🤘,3
11304, against കമ്മീസ്,4
10015, thala innum naraiya naraiya naraiya naraiya mass,3
7542,the most vital ones are found on the field,1
442,baltimore the johns hopkins press 1964 ,1
22307, naamattum thaan 2 dhadavaiku mela paarthena,3
11997, adchi thuku adchi thuku adchi thuku,3
1586, pullu giri fans adi oru kiddilan like,4
11083,in 1989 the choekyi gyaltsen died,1
11739, aa traileril nakul thampiye shradhichath njn maathram aano ???  mammookka ingal muthaan.kann edukaane pattunnillaa.... #mammukka ishttam,4
20328,haan par abhee maahaul sahee nahi chal raha,2
12405, idh 2 million cross aghanam enn agrahikunnavar adi like,4
11395, best trailer suparstar rajnikaant dialogue must.....,3
21678, degrade cheyyunna narikale ningalku asuya undo ulladukondavum dislike pedichoo kurippeleee,4
11086, mass hit 2.0. hit like if you like akshay's look,3
20527, ellavareyum vedi vekkunnathum rakshikkunnathum mammootty sir aayirilkkumallo..,4
16186, kaalila elunthavudaneaa straight aaaa inga varavanga matum likes podunga,3
18478,tera baap bhul gaya ke,2
9509,ഈശ്വര comment idaan onnum kittinilallo full രോമാഞ്ചം,4
22452, thalaivar dha thalaivar dha vera  level,3
5710,promoted university endure,1
6252, bigil vida indha trailer nalla irukae🤔🤔🤔,3
20856,jab man kare tab,2
12744, 90sil kaalapani pole oru film edutha priyadharshan ithu oru valiya karaym onnum alla,4
8656, 369 dislike myrol ikka uyir haters myr,4
2023, bro 10 million adithu 100 million views maarum,3
14683,tum mayank ho na,2
9613, best acter movie arkakilum orma vanno idh kandppol,4
20704, ithu award padam aano full slow aanallo,4
2940,newsgroups are active since 1992 and 1993 respectively,1
1791, ithill vineeth sreenivasan aayirikkum negative role.. nokkiko..,4
19016, ekka faans likes here  njanum ente kalikkarum stronga 3ble strong,4
9598, konjam bairava vum konjam mersalum serntha oru puyal blockbuster commercial film,3
6948, onnil kuduthal kandavar like cheyyu ivide,4
18879, movie mokka etha movie ya copy adushamari erukku,3
9342,jaise phir chale jaoge,2
12350,hostel mein rahate ho,2
12891,tumhe meree identity document milee thee,2
14642, strike cheyyunna mukham serikkum manju chechiyalle,4
2763,dislik adichaver undo evide kudi onnu adichitt ponnea,4
15440, 100% edhirpathan aana 50% than nallairukku,3
4290, super entha paraya kalum kayyokkey tharikkinu kandittu,4
320, dec 12 avunnilallo  waiting ikka,4
11857, 100 cr aanannu antony parayaan paranju,4
3412,11m views aayo ennu nokkan vannavarundo?,4
22031,all of southeast asian countries were colonized except for thailand,1
19778,k vai tui chele na meye,2
12638,in august 1985 raymond and his brother jacques rougeau joined the world wrestling entertainment,1
5662, likes nd konda korayne??180k indairunu ipo 131k???,4
12289, arokee ningaldee comentsnu etraa like kittenu nokkan vannu,4
7783, trailer oru rashilla kili poyi laletta poli anitta,4
2345, sunny chechiyee kannan vannavar like adi...,4
8145, enna elavu da ithu  ......,3
18895,irukku diwalikku sarvedi irukku pakka kaithi,3
388, oru raksha illa oru adaar item  marana mass ennu paranjaal ithanu  super super super,4
9239,generally local authorities ordered the expulsions which armed volunteers carried out,1
10957,liebknecht died in altendorf near hanover germany in 1948 ,1
10491,or an owner,1
12113, padam pathutum trailer pakka thonum..athu tha thalaivar,3
22175,events of the 1838 mormon war soon escalated resulting in josephs surrender and imprisonment by missouri officials,1
17849,because of this miroslav was excommunicated by the papacy in 1181 ,1
7366, ithinte munnil paavam madhuraraja entu aakumo ento... mikkavarum sugar koodi chaakum madhura-raja ... paavam mammunni...,4
328,for a more detailed account see 1948 arab israeli war,1
17846, ufffffff ichayaaa pwolich ur die hard fan 4 ever,4
2390,i dont monitor others talk pages,1
1168,anna faris christina applegate and amy poehler will voice the chipettes,1
18493,probably the most useful of the added instructions is copy,1
21754, aiyo namba mind vera angaya poguthya #sivakumar 🤣,3
13364, padam 1 st day kaanum athu urappu.,4
11067,tu bhee bits se hogee n,2
14972, last atte aa adi polichu ...,4
20998,kitane logo ne accept kiya tumhe messanger pe,2
20994,the french governor finally surrendered on 1 may,1
17445, love you super star ;) mega serapu,3
16729,itana kahaan busy ho,2
11950,kisake saath kia tha,2
10587,okay fine main stop kar rahi hoon,2
22720,whats u your name,2
18699,this proved to be a very successful program,1
19415, tovino macha ningalude time anu... adi thimarkku... bai... cutta support,4
7195,as herding dogs corgis work livestock differently than other breeds,1
16672, oh ithuku than rangaraj pandey ajith ku sombu adichathuku karanama,3
4724,magnets dont like to be square but rather rectangular,1
10718,koi girl nahin aa rahi,2
13803, semma thalaivar . makkal selvan,3
19136, 27k dis like athinu mathram enthu kuravanu ningal ea teasaril kandathu,4
10929, she look like my angel.. ചിന്നൂട്ടി..,4
4754, hindukalk ivan mahiravanan islaminu ivan ibilis ennu parayum christianikalkidayil ivanu oru pere ullu lucifer... goosebumps....,4
5881,parsevals identity leads immediately to the following theorem,1
10851, pakshe padam villain movie pole aanuna kelkune emotional thrilling movie aano,4
17679,in the wisconsin magazine of history vol,1
16541,lalettan polichu adukki oru rakshyum illaa,4
20841, antha kaalaththu taiwan video games maathiri irukku.. kodumai,3
9888,shaam bahut ho gaee,2
19468,bas girl friend dila do,2
8111,mark zuckberg ne nahin banaee koee aur hai,2
11153,kon hai aap,2
14241, 691k reached aaana namba mission innum mudilla...1.5m likes varanum,3
9291, കൊല കൊല്ലി item....laletta.. big salute to raju ettan.. lucifer,4
12009, actually indha maari oru padam dhaan thala kitta irundhu expect panninom..,3
847,lalettan nu pakaram vekkaanaarumillaaa,4
11993, next bigil movie  ku waiting pantravanga,3
21247, ohoo mamooka powlikum ee jati tralier making kiduwee,4
1953, njan kandukondee irikunnu... vendum vendum.. vere aarenkilm undo ennae pole....,4
13118, last dialogue = ennada trailer layeh indha maari dialogue vecha unna asinga padutha maatom nu nenaikariya daa aama.....,3
1478, a r rahman dum dum dum...,3
18461,yuvan bgm var laval and thala and yuvan fans hit like,3
7067, hang ayo,4
9147,they date to the chalcolithic and bronze age,1
21262, enna ga neenga ipadi pani vachu tinking  marana masssss rajni mania starts ......,3
8525,a second ongoing series aquaman vol,1
5168,dharatee phatt jaayegee ek din,2
7550,owners pay a monthly fee to provide for common maintenance and help cover future repair,1
8297,it was one of johns indiscretions,1
2706, mass thalaivaaaa. this is basha 2,3
1245,kya karega dekh okay,2
15271, pakaram vekkan indian cinimayil aarumillatha ee rajavine katta kathirippu   laletta ingelu muthanu,4
14626,nahin tum gande ho bahot,2
4321,development began in 1985 and is now the foundation for many machine ontologies,1
12221,santana produced an album by this name on the columbia label,1
3907, padam varum varaikum trailer pathu veri aethikuvom,3
20438, ettan ee onam angu eduthu makkale‼‼,4
14194," does vetrimaran not know anything apart from arivaal, kaththi, velkambu, raththam, pagai, kolai etc..",3
5896,for the tacoma washington neighborhood see salishan tacoma washington,1
3698,i am from odisha,2
22251, namma kitta kadu iruntha eduthupanga kasu iruntha pudingipanganga ana namma dhanush fan ha mattum ethum pnamudiyathu#chidhambaram #asurathanam d,3
4287, mass ivara minja yarum illa porakavum illa,3
9181,nahin i said kee m gabru,2
3606,late ah vandhalum latest ahh trending avom da,3
18840,whats your college name,2
15405, 1.48 enna da pantriga pinnadi,3
8311,materials may only be cited with proper attribution,1
3799,you too maan ke lode,2
8338, pavam sanjeev pillaiku enthengilum credit kodukeda nayinte makkale,4
22032, uff mwonr kinnam kaachya item,4
15907,of thorolf arise on,1
15560, ഒടിയൻ polee avilllaa urapppa     lalettaaa pwolich onnum parayanillaa,4
12163,the strokes are swum in this order,1
7027,the surrender of the house was accomplished on 21 july 1539 ,1
1709,tv broadcast stations around st regis include,1
20271, madhura raja kku wait cheytha lucifer fans like adi...,4
14566,adutha vishunu aduthu vekkam .... assal padakkam aavum,4
8078, unmai aana thala fana irundha like pannunga,3
2922,his diminutive stature mdash 145m 4 9 mdash made him a distinctive figure at any competition,1
7684,naam m kya rakha h,2
12098,ikka namihu ningale only wold king,4
11379,the cathedral took 320000 tonnes of peat a year,1
20624, 467297 view in 22 minutes thala vera leval,3
22419, ettavum kooduthal like kittiya comment akkanam ithu,4
13412, verithanam thalaivaaaa entha varudamum namba thaaaaa,3
7897, ani neega kalappitinga ponga orchestrationla summa pinnitunga. must use headphones,3
20605,pact council meeting minutes herod elementary school,1
475,job lag gaya tha,2
15538, intro dialogue vsp anna ku correct aana dialogue,3
5108,metrorail is the  light rail line located in houston texas,1
22658,tha kya kar liya,2
8345,four companies operate the shanghai metro network,1
18836, 10 times ku mela pathavanga like pannunga,3
4247, uff  ikkaaaaaa ..... subscribe to my channel all ikka fans,4
19063, ikka evide  evide ennu nokkuvayirunu.. vanapozhoo. onnum parayan illa,4
20393,varanam massu varanam aadhuku thala dhan screen la varanam,3
1218,francis nathaniel curzon third son of the fourth baron,1
1047,d companyile  jayasurya  ariyuo  ningalk  athaan  vera  level,4
16532, malayalathinte swandham lalettanu  all kerala dulquar salman fansinte vijayasamshagal,4
4750,reckodukal ini pazhankatha puthiya charithramezhuthan varunnu mammooka,4
12420,it is modeled after the amsterdam esnoga,1
3507,hey your name please,2
15516, enthokeyo evdakayo oru thakarar pole... ennalum kolaam...,4
12754,bol toh client se milavavau tereko,2
11212,what os you use for hacking,2
7289, nammal polikkum ithengikum onnu 100 ethikanam,4
10172,kadisyla cell phone ah vachu shankar oru kathaya eluthi mudichitaru....,3
8003, thala  u r beauty,3
12627,for example squids are being used as detectors to perform magnetic resonance imaging,1
19837, asuran title ku perfect ah suit aagudhu indha trailer,3
8943,geoffrey howe boring bland and talked to sheep,1
15085, late a vanthalum latest a varuvar  thalaivar,3
12410,office timela poi serarthu thaan pakka veettukku vara time govinda govinda,2
6386,from where you are,2
21845,jama badhiya bhaee teree suna,2
12439,the next incident would not be so bloodless,1
15089,the vx 2 is not difficult to modify,1
14335,300k kazhinju ini 4oo ill kanam,4
14542,mai bhee dekh raha tha,2
4841, ikka vere level ttaaaaaa.. all the best... ithu thakarkum,4
21372,enna padam ethillum high irakiya villian potti palisayi pinna ithe,4
9, gommaaaaaaala vera level la irukku daaw sankar pirichchi menchitteeenga,3
3363, nalla iruntha enga thaathaa intha trailer ah paatha udane sethutaaru ini  padam edukadha da baadu paiya,3
12114, padam muzhuvan trailer il thanne indalla,4
10701,his influences include the beach boys and the kingston trio,1
18363, come on thala veriyans just 240k likes to need,3
7128, odiyante triler leak cheyyum ennu parayunnavarod.....ayyappante photo veettil undenkilum swamiye kanan ellavarum malaykku thanne pokum,4
16552, vera level la irukku i am waiting thalaivar movie,3
23,trailerinaayi kaathirunnavar like button adich pottikkk,4
15747,you dont know me,2
931,fight scene la aaluvedu thu.... pakka maja thalaiva..... by surya anna fan,3
14662,ab kahaan pahunch gae,2
14075, vera level hit aagum solravanga hit like,3
15788,horizontal loads for example wind are supported by the structure as a whole,1
8542,ab to chat karalo,2
14663, waste..  shankar mass..  rajni waste..  shankar kaga parkanum,3
11962, njan mathramano e trailer onnil adhikam thavana kandath,4
1762,too apanee riyalitee toh bata,2
21281,chittagong has been a seaport since ancient times,1
7928," sema but aniruth music sumara irukku ,,,yuvan best ah oottruparu ,,,",3
13567, super super super super super super,3
1224, ente ponno lalettan oru rekshaum illa  ഇടിക്കട്ട waiting,4
5685,for,1
