,text,lang,is_valid
2538,marzee hni bataana toh chat disconnect kar or chalate bano,2,0
1772,it is located in silva missouri,1,0
1974, ente ponne oru rekshem illa  kidukkachiiiiiiiiii...  lalettan hvy....,4,0
11026,to isalie poochh raha hoon kee tum rude kyon ho,2,0
15363,an annual commemoration is held there on his birthday,1,0
9211,more line up changes occurred throughout the next few years,1,0
18950, madhuraraj teaser kidu lucifer kandittu venam feedback tharannnnn vegam kothupikkathe iduvvo,4,0
10518, thoopil joppan poley ulla oru item aavand irunnal mathi aarunnu🥺🥺🥺.,4,0
12641,alaska airlines is as of 2009 the sole commercial jet passenger operator,1,0
660, 1:19 la paarunga muttu muttu teejay irupaaru,3,0
17591, 15 hours 5 million views thala maaaaaaaasssssssssssss🤣,3,0
14983, vidathu  karuppu   chetan   erukapla...,3,0
15087, tovino shakalam podikk koodi onnu improve aakanundd.. kaaranam dialogue variations chilathu kutykalude vakkupole aakunnundo ennoru samshaym und,4,0
17532,oh naam mein hee sanskaar chhipa hai,2,0
11566,5 minute kond youtube hang avum,4,0
11338,yahaan koee ladakee nai,2,0
7552, 3 million   ettanum pillerum,4,0
18026,hadlee was a right arm pace bowler cricket,1,0
12301, dei yen da porama patu dislike podduriga,3,0
15330,ufff vere level ikkaaa ingha pwoli aahn,4,0
9464,these are just a few examples from the top of my head,1,0
21191,us din tumhe send kar raha tha,2,0
751,the first was locating the signal and thus the direction to the storm,1,0
7695, ciyaan  vikram i love  you,3,0
1237,nothing at all he replied,1,0
15901,ikka pwolikum from an ettan fan ente ponno glamour enne paranja ikka ane example style ka baap,4,0
22665, veeendum veendum kaaanunthorum veendum kaanan thonuna lahari....,4,0
10654,real picture dikhao tumhara,2,0
2608, mammooka fans  ivide come  & like adii,4,0
12506, thalapathy  fan ah slren kandippa bigil padathuku competition ah irukkum,3,0
15833,id dena yaar please,2,0
9282,amije tomar chin chin,2,0
18722,hamalog ka network kuchh nahin h racket thodee chala rahe hain dhanda h hamaara,2,0
14573,modern turbine design carries the calculations further,1,0
20957,budh aaye toh bataana,2,0
16995,kensett is a city in white county arkansas arkansas united states,1,0
22284,nahin lunch kaha se hoga,2,0
3283, kabali....kaalaa ... madhri.... parapaiyan padama irundha.....padam odadhu....be careful....,3,0
3393,tab se vahee to koshish kar raha hoon,2,0
11227,yaar ec mein bhee girls hotee hai,2,0
13574,charlotte is served daily by three amtrak routes,1,0
12502, njan oru ikka fanannengilum lalettan onnam polikatte,4,0
2384, padam verum oru below average lucifer like oombiya padam aakum enn orappullavr c'man!!!!,4,0
1628,haan main hee bharoonga,2,0
3144,sunni chechi ullond padam one month enkilum ooodum orappaaa allenkil sunnichechi oodikkum,4,0
486, enga viswasam thala ku mattum dhan . neraya neraya neraya neraya record ah enga thala oda trailer padaikum,3,0
16374, ennada trailer vera level la irukku,3,0
13409,achchha close kaise aaoge,2,0
14380,the library is a public tri county library serving franklin hopkins and wood counties,1,0
21067,main a aya to mujhe milega,2,0
7738, thala  looking  mass,3,0
18922, aaahaaaa negative comment aayi kure pannikal vannallllloooo,4,0
17314,ha lgt gaane le,2,0
16225,they were emptied before the car got even with us,1,0
9883, 1:10 ee scene onnum cinemayil illa.... pattich,4,0
4549,o our beautiful home we have,1,0
18117,mass trailer,4,0
20515,akki / rajini 2.0!!! mind blowing,3,0
9150,russian army used scorched earth strategy during its retreat in summerfall of 1915,1,0
8063, thalaiver eppavum masss thann..pettaila innum masss...tq kaarthik subburaj sir...munnadi iruntha thalaivar style la marupadium kondu vanthathuku...,3,0
17096,in 1991 padalka was qualified as a test cosmonaut,1,0
17759,readers digest illustrated book of dogs 1982,1,0
8324,mere saath to kaee baar aise log baat kiye jin hone apane secrets share kiye,2,0
13270,vo bhee guitar vaale lounde le jaen hai,2,0
16340, tharamana sambavam irukku aug 10 annaikku wait,3,0
1783,he worked in this capacity till january 2003 ,1,0
21993,haminoeid bubble snails are mostly herbivore,1,0
5485, fully rajinism ... thalaivaaaaaa mass.. fdfs kalakata poguthu.... thalaivaaaaaa,3,0
5233,david lachterman evanston northwestern university press 1973 137 ,1,0
14455,tumhaare vahaan sach mein saude bolate h,2,0
12232, vayasanalum un style um azhagum innum unna vittu pogala,3,0
14292,school complete hone hone hai,2,0
3529, deepavalikku un padathukku poren .. spr,3,0
16312,ab too kha chalee gaee,2,0
8287," enna style, enna speed masss thalaiva....",3,0
22482, eattavum miss cheyyunnathu prithviraj,4,0
15104,the forests around rayleigh were royal hunting grounds,1,0
16490, asuran trailer no 1 go nice,3,0
11775,he had four sisters and three brothers,1,0
14061, marakkar polichadukkum mone kando laletta love you,4,0
9811,ha are koee naee first year to college m set hone m nikal jaatee h second year s suru hotee h,2,0
7872,just like congress vohee kaam nahin h,2,0
1742, yarellam dhanush sir ah bayandhu pathinga,3,0
9890,meree v sketching hee h,2,0
13649,this is scheduled for production in 2010,1,0
14186,polichu mass alla marana massssss  ikkaaaaaaaaa,4,0
9545,yahaan to seedha number maanga ja raha hai,2,0
9337, mammookka fans inu like adikkan ulla comment,4,0
16364, sethu anna fans like pottu ponga,3,0
4971,are bhaee bhaee bhaee bhaee,2,0
20531,alexander is famous for his son united states marine corps commandant archibald henderson,1,0
10049,രോമാഞ്ചം katta waiting for mamangam day november 21,4,0
16552, soubin ikka suraj ettan lead  roll ith oru sambavam aakum katta witing kidukachi filkm,4,0
1736, kattaa waiting suraj ettan  soubikkaa  robot ettan japan chechi,4,0
10128, last dialog unga fans ku solunga thala,3,0
13509,kya hua naaraaj ho gae kya,2,0
19506,so lucknow me family mein saath ya paying guest pe,2,0
5493,so go and try some where dude,2,0
6750,aur usake baad kaun sa kuchh alag hoga,2,0
21388,assam se ho vahaan to thand hogee,2,0
610, ajith sir 🤩   t h a l a,3,0
20695,thodee der baad karatee hu,2,0
10221, stlye king thalaivrrrrr back diologue elam semma...rajini veriyanukana padammmmm,3,0
8029,guanting service area is next to the guanting bridge,1,0
16482, 2k likes for 700k  share max,3,0
1655, just 200k like reach on 1m like..  vitraathinga like ah pottu therika vidunga by thala veriyans,3,0
17128, ayyo comedy panni vechringakale  yaendaaa ippidi,3,0
10162," பவர்கட் இனி இல்லை!\r sijlee energy solutions pvt ltd\r sijlee.com\r 044-48684268,9789082241\r emi available\r chennai",3,0
15373,kabhee kabhee avai bhej dete hai,2,0
777,samajh jaiyo tera baap hai,2,0
1611, 5 il kooduthal thavana kandathu njn maathramaano   katta mammooty fans cmnt here,4,0
6703,because committed ko time nahi milata h na,2,0
7472,ziba was a servant of saul and later of sauls grandson mephibosheth,1,0
8470, i am from telugu. but i like his attitude...🤘,3,0
15313,us chakkar mein leave ho gaya,2,0
4343,arjun reddy yude bgm inte thudakkam pole und,4,0
19148,tamil cinema 2.0 vera level la irukku marana mass trailer,3,0
15108, எதுவுமே புரியல       edited : movie vera level nu matu purithu,3,0
19100,i am also good jee,2,0
2283,poora naam kya hai aapaka,2,0
8184,master of arts after graduation hee hota hai,2,0
15375,public law 99 145 authorized the award for wounds received as a result of friendly fire,1,0
18081, ennanga da 11 manikku viduren nu sollitu 10.30 ku vitteenga. ...irunthaalum vera level.. verithanam.. superstar fans like here,3,0
8837,m control karata hu,2,0
2368, ikka and unni mukundan - nalla combo,4,0
20993, makkal selvan vijay sethupathi  i'd name illa,3,0
1839, pooran mamooty,4,0
16547, jayatten muthan nammade mass aanpolikk jayettasupport cheyyumnn ullavar ivide like,4,0
5574,nalla adipoli trailer adutha undayum 18am padiyum peranpum yathrayum pole flop urappanu,4,0
17196,raj ettan & mamooka ethu polikum,4,0
22726, va thalaivaaaaa trailere evalo maaasu unna antha screenla pakumbothu#dhanush blood,3,0
7079,in 1888 a branch line was opened between greater sudbury and sault ste,1,0
14622,from 31 son lives,1,0
11348,there are many different varieties changing in color shape seasoning and taste,1,0
4912, megastar  fans oru like adi,4,0
13927, ravile eneet trailer kanan vannavar ndo....,4,0
6056, madhura raja kurach adikam viyarkum ... thayoli fans inu dislike adikane pattu...,4,0
5358,the rule passed to his sons eteocles and polynices,1,0
15079,"danush , vetrimaran rendu perum sernthale vetri nichayam waiting",3,0
11990,njngalk 100 kodi onnum venda nammada ikka thaaa eee nilkunna pola onnu ninna mathiii pinna enth kodi...........,4,0
13353, ithu korre pullimurugan koppi adichathanalo swalpam ullupu undo  ennalum njn kannan pokkum karanam ente rs 100 kedakkate padathinu,4,0
18819, oruthar mela viswasam katta mass thala,3,0
10931, trailer kandappo oru pratheeksha und,4,0
11787,musial also served one year as general manager of the cardinals,1,0
11234,tumhe kaise pata mainne profile kholee,2,0
8342, daii pink padathula fighta varathu ajith does not suit amita bachaan,3,0
18653,the worthless david jones limited was renamed djl,1,0
15655, chechiuede mukham kandu like  cheythavar aroke ikka,4,0
3195,in his  1796 edition he established fifteen critical rules,1,0
17855, july1 20m vivews varum 1m likes um senthu varum,3,0
4780, likes innale 175+k undayirunnilla in engane kuranjhu,4,0
19637, hit like for rajni sir and akki sir,3,0
2924, kollaam pakshe lucifernte athrak ethilla urappaanu,4,0
265, keep watching trending list 1il akkanam,4,0
13529,mein reply nahin karane vaalee abhee,2,0
6891,mere paas mein rahakar hotness kaise badhatee,2,0
15220, ethu powlikkum maduraraja yum puliyum myrumonnumalla nammukke vendate immatiri items aane,4,0
8033,mere number par recharge kar do na,2,0
5800, ivide nammal kandath oru 68kaarante poondu vilayaattam .....uffff....vere level,4,0
13737,up ka rang dikh raha h,2,0
14709, that #bgm... raja raja தான் #u1,3,0
12149,ya sab ek hee savaal poochhoge kya,2,0
6405, trailer eh anal parukkudu film kandippa volcano daaaa,3,0
3372, super super super,3,0
22708,yahee usool le ke jee rahee hain,2,0
18596,while or to is,1,0
16532,ithil avante name. mummy girija ennaakum,4,0
4290,i do not recognise them,1,0
12231, rangaraj pandey vera irukkarae vera level,3,0
17568, last atte aa adi polichu ...,4,0
7539,raat ko travel karana hai aapako,2,0
20187,mammokka fan ayathil njan abhimanam kollunnu polichadukki trailor eni theataril kanam,4,0
13644, thala yoda last dialog sema mass vera level nu soldravanga mattum oru like podunga,3,0
5015,kyon hass raha hai,2,0
16243,he was born in chicago and raised in ohio and arkansas,1,0
4283, gilla plus loham plus ramaleelaa...naariya kopi adiii,4,0
12514, enna nadai enna style in karupu sokka with folk music marana mass,3,0
13344, happy birthday  ikka movie polkikum....,4,0
6173,nacogdoches   oldest town in texas,1,0
16896,"super star ava mudile nu, super hero va aavaringalo?, thu!!!!",3,0
20854, sherikkum il prithvirajinte koravu enthayalum undavum,4,0
6675,aur deep mein aaega,2,0
10741,pulmonary function test will reveal reduced lung capacity,1,0
15689,agane nallu peru koodi valichu mannu ettalonnum japan theerulla,4,0
2674,voh she h matalab,2,0
15914,ittichan polichuuuu onam lalettan eduthu ennu parayan paranju,4,0
2500,mere paapa ka business hai kuchh karane kee jaroorat nahin hotee,2,0
5408,chakiyo ko main nahin details yaar sorry baby too apane baap ka hee le,2,0
21334,theres a lot i like although nothing weird,1,0
2568, e trailer kndapoi.... ethra perkku kgf padam ormma vannu,4,0
4067, innum padame release agala sila adhibuthisalinga ippave flopnu katharamechutanuga,3,0
21725, kolla massss . . namaku thevaiyanadhu namba dhan adichu vaganum  vera level thalivaa,3,0
407,yarellam 10 vatikku mele trailer pathingalo avunge like podunge,3,0
5124, deslike adicha ella punnara makkalkum nanni,4,0
20267, oru second apoorva raagangal yaarukkellam neyabagam vanduchu,3,0
19102, ikkakkaano! ettanaano!  kooduthal view&like ulle enn nokkaan varunnavar ivde oru lyk idu.... 🤗,4,0
17784,vo ashiqui 2 vaalee,2,0
19714, asuran trailer   ( dhanush + vetrimaaran + gv )  sola varthaikaley ilaa !!,3,0
5597, yarellam kadarm kondan movie paththu enga vandurukiga‍‍‍,3,0
16638, njan mohanlal fan aanenkilum....... ikka namichu,4,0
10665, thala ajith sir eppawum maasss,3,0
1157,hum bhee hai usake saath,2,0
14646,bola tha na beech beech mein sahee khel jaatee ho,2,0
19640,the young are about 70nbspcmnbsp28nbspin at birth and take 10 years to reach maturity,1,0
16059,are yaar ab tumase baat karanee hai to age kaise hogee,2,0
8713,pahalee baar suna hai,2,0
13719,tamil fans like here !!!!,4,0
14666, waiting  ganagandharvan mamankom sherlock bilal  enik vayya.... mass ka baapp,4,0
5626,what os you use for hacking,2,0
12824,gr8 which colgm,2,0
6402,marana waiting  for darbar pongal,3,0
6716, ikka powlichu onnum parayanilla trailer ethanel padam enthakum,4,0
5261,param and yours,2,0
8277,oh okay by the way do you know any northeast girls,2,0
2210, e sooraj comedy anel padam odum .. serious carecter anel. padam poliyum,4,0
22283, thanks to karthick subbaraj. kalakitinga...thalapathy movie la thalaivar patha mathri iruku.🤩,3,0
3862, adipwoliii lalettaaa,4,0
8649,to friend mila ya nahin,2,0
11887, nice trailer from vj fan rangaraj pandey kaagave  padam paakalam,3,0
22044, 18am padi   ikka phritviraj,4,0
12037, trailer fantastic but rajni voice la andha palaya gethu konjam kooda illa.,3,0
15471, padathinte elaa sathum adagiya trailer...vere vallathum undaayaq mathyaayrnnuu,4,0
6699, padam kurachode dark theme aakayirunnu,4,0
19612, tamilnattilum no1 trending aaya first malayalam trailer..!#lalswag,4,0
14729,are aisa thode hota h,2,0
6818,kisake saath kia tha,2,0
2922, trailer oru rakshayum illa 3 vattam kandu  not the point aarudeyum fan alla,4,0
15456,the satellite carried a radio transmitter,1,0
22637, dey nthonadey refresh adikumbolathekum likes okke rand erati avunnu,4,0
3028,poli item.......support from ettan fan.  .....,4,0
1209,however the apparent amends made were short lived,1,0
15406,to from brands,1,0
15809,kya pata arrange me abhishek bacchan vaalee kismat mil jae,2,0
7055, thala massss nee vaa thala semma verithanam,3,0
2495,vinge on the spine as winge,1,0
20642, kiduuu trailer   lalettan polichuu apol ee onavum ettan kondupoi,4,0
6807, thanga tamil mannan enga thala daa,3,0
14215, pinnem pinnem kanuvaaa   thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,4,0
18970, cheriya pulli alla avan.. padicha kallan aa.. ufff a10..,4,0
12886, ner konda parvai release ku waiting,3,0
2476,his paintings were very popular in victorian era,1,0
17442, memories inu shesham nalloru triller pratheeshikkunnu,4,0
4429, uff  ente ponoo wait chyan vayye ikka,4,0
22010,onnathinu pottikan padakam alla nalla assalu bomb thanne,4,0
1864,konjac has almost no calories but is very high in fiber,1,0
1644,boring lagata hi yaar vo,2,0
9581, thailavaa mass padriyee... ungale adikka enime oruthanum purathuvaramaataaaannn.... i,3,0
3421,the following tables list the population details of various states,1,0
11574,boogie forward straighten up and throw hands in the air,1,0
