,text,lang
5800, ivide nammal kandath oru 68kaarante poondu vilayaattam .....uffff....vere level,4
13737,up ka rang dikh raha h,2
14709, that #bgm... raja raja தான் #u1,3
12149,ya sab ek hee savaal poochhoge kya,2
6405, trailer eh anal parukkudu film kandippa volcano daaaa,3
3372, super super super,3
22708,yahee usool le ke jee rahee hain,2
18596,while or to is,1
16532,ithil avante name. mummy girija ennaakum,4
4290,i do not recognise them,1
12231, rangaraj pandey vera irukkarae vera level,3
17568, last atte aa adi polichu ...,4
7539,raat ko travel karana hai aapako,2
20187,mammokka fan ayathil njan abhimanam kollunnu polichadukki trailor eni theataril kanam,4
13644, thala yoda last dialog sema mass vera level nu soldravanga mattum oru like podunga,3
5015,kyon hass raha hai,2
16243,he was born in chicago and raised in ohio and arkansas,1
4283, gilla plus loham plus ramaleelaa...naariya kopi adiii,4
12514, enna nadai enna style in karupu sokka with folk music marana mass,3
13344, happy birthday  ikka movie polkikum....,4
6173,nacogdoches   oldest town in texas,1
16896,"super star ava mudile nu, super hero va aavaringalo?, thu!!!!",3
20854, sherikkum il prithvirajinte koravu enthayalum undavum,4
6675,aur deep mein aaega,2
10741,pulmonary function test will reveal reduced lung capacity,1
15689,agane nallu peru koodi valichu mannu ettalonnum japan theerulla,4
2674,voh she h matalab,2
15914,ittichan polichuuuu onam lalettan eduthu ennu parayan paranju,4
2500,mere paapa ka business hai kuchh karane kee jaroorat nahin hotee,2
5408,chakiyo ko main nahin details yaar sorry baby too apane baap ka hee le,2
21334,theres a lot i like although nothing weird,1
2568, e trailer kndapoi.... ethra perkku kgf padam ormma vannu,4
4067, innum padame release agala sila adhibuthisalinga ippave flopnu katharamechutanuga,3
21725, kolla massss . . namaku thevaiyanadhu namba dhan adichu vaganum  vera level thalivaa,3
407,yarellam 10 vatikku mele trailer pathingalo avunge like podunge,3
5124, deslike adicha ella punnara makkalkum nanni,4
20267, oru second apoorva raagangal yaarukkellam neyabagam vanduchu,3
19102, ikkakkaano! ettanaano!  kooduthal view&like ulle enn nokkaan varunnavar ivde oru lyk idu.... 🤗,4
17784,vo ashiqui 2 vaalee,2
19714, asuran trailer   ( dhanush + vetrimaaran + gv )  sola varthaikaley ilaa !!,3
5597, yarellam kadarm kondan movie paththu enga vandurukiga‍‍‍,3
16638, njan mohanlal fan aanenkilum....... ikka namichu,4
10665, thala ajith sir eppawum maasss,3
1157,hum bhee hai usake saath,2
14646,bola tha na beech beech mein sahee khel jaatee ho,2
19640,the young are about 70nbspcmnbsp28nbspin at birth and take 10 years to reach maturity,1
16059,are yaar ab tumase baat karanee hai to age kaise hogee,2
8713,pahalee baar suna hai,2
13719,tamil fans like here !!!!,4
14666, waiting  ganagandharvan mamankom sherlock bilal  enik vayya.... mass ka baapp,4
5626,what os you use for hacking,2
12824,gr8 which colgm,2
6402,marana waiting  for darbar pongal,3
6716, ikka powlichu onnum parayanilla trailer ethanel padam enthakum,4
5261,param and yours,2
8277,oh okay by the way do you know any northeast girls,2
2210, e sooraj comedy anel padam odum .. serious carecter anel. padam poliyum,4
22283, thanks to karthick subbaraj. kalakitinga...thalapathy movie la thalaivar patha mathri iruku.🤩,3
3862, adipwoliii lalettaaa,4
8649,to friend mila ya nahin,2
11887, nice trailer from vj fan rangaraj pandey kaagave  padam paakalam,3
22044, 18am padi   ikka phritviraj,4
12037, trailer fantastic but rajni voice la andha palaya gethu konjam kooda illa.,3
15471, padathinte elaa sathum adagiya trailer...vere vallathum undaayaq mathyaayrnnuu,4
6699, padam kurachode dark theme aakayirunnu,4
19612, tamilnattilum no1 trending aaya first malayalam trailer..!#lalswag,4
14729,are aisa thode hota h,2
6818,kisake saath kia tha,2
2922, trailer oru rakshayum illa 3 vattam kandu  not the point aarudeyum fan alla,4
15456,the satellite carried a radio transmitter,1
22637, dey nthonadey refresh adikumbolathekum likes okke rand erati avunnu,4
3028,poli item.......support from ettan fan.  .....,4
1209,however the apparent amends made were short lived,1
15406,to from brands,1
15809,kya pata arrange me abhishek bacchan vaalee kismat mil jae,2
7055, thala massss nee vaa thala semma verithanam,3
2495,vinge on the spine as winge,1
20642, kiduuu trailer   lalettan polichuu apol ee onavum ettan kondupoi,4
6807, thanga tamil mannan enga thala daa,3
14215, pinnem pinnem kanuvaaa   thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,4
18970, cheriya pulli alla avan.. padicha kallan aa.. ufff a10..,4
12886, ner konda parvai release ku waiting,3
2476,his paintings were very popular in victorian era,1
17442, memories inu shesham nalloru triller pratheeshikkunnu,4
4429, uff  ente ponoo wait chyan vayye ikka,4
22010,onnathinu pottikan padakam alla nalla assalu bomb thanne,4
1864,konjac has almost no calories but is very high in fiber,1
1644,boring lagata hi yaar vo,2
9581, thailavaa mass padriyee... ungale adikka enime oruthanum purathuvaramaataaaannn.... i,3
3421,the following tables list the population details of various states,1
11574,boogie forward straighten up and throw hands in the air,1
5693,mujhe neend na aayein chain naa aaye naa jaane ab kyaa ho gaya,2
13322,they have two children together,1
21922, naangalum....kola gaandula dhaan ....nee appidiye.... cinema layae irundhu...du..... loosumadhri arasiyaluku vandha....mavane ...thookipottu midhichuduvom....,3
22718,the town is split in two by the river seulles,1
14586, thala vera level... innum nariya nariya naraiya venum.,3
18150, vjs nna dialogueaa venam andha oru sirrippu andha getha oru sirippu  merattita brother,3
5095,marana waiting chiyaan screen la pakka poren,3
17298, innanu film kanan pattiyathu... mutheee lalettaaa.... superb....,4
36, comadey aguuum  realse aytuu paryaaam,4
2128, nenjum virich slow motionil oru varavund massennonnum paranjal pora maranamass,4
13321, its a movie like dhool orukku oru prachanai oorvittu oor vara aalu patriya kathai,3
2397,unakee performance k oopar,2
21997, vetrimaran sir madurai (dt) chennai (dt) ippa nellai (dt) ka,3
982, arjun true fans like here,3
14263, wow....thala in new getup.....🤗🤗🤗🤗🤗🤗 .....kaindipa a samah hit agum..,3
10476, egadhessam... pulimurugan model thonniyavar അടിക്ക് മോനെ like,4
19576, freezerinullil 5 minutolam ninnal polum maravippanu. oru mc donald's crew.,4
1641,jaldee vishvaas nahi hota aajakal,2
14433, yar yaaru ipaa comment section laa irukengaa,3
10979, the legend...wait cheyyaan vayya 🥰njan pooyi nara simham kaanatte cheriyoru samaadaanam🤣🤣,4
16722,ek number movie thee,2
19235, #என்றும்_தலஅஜித் #nerkondapaarvaitrailer crossed 11 million views.,3
19033, pwolich.... onnum parayanillaaa.... katta waiting....... ikkaaa.........bgm oru rekshayum illaaa,4
8879,the engine bay features a  7m gteu,1
3208,if the bait molds or rots the gopher wont eat it,1
3807,oh kya kuchh bolo,2
17619,what is your facebook id,2
4354,super mass yean dislike poduringa... unga ennam pol vaazhkai...,3
15077,bhaee bhaee bhaee,2
20032,katta lalettan fans ivide orre like🤙,4
75, onnil kooduthal kandaavar ividea like adikk..nan.matram ano,4
499, thrissur pooram trailer  hidden details,4
17447,her mother sigbrit went on to become christian iis financial advisor,1
4669, chitti talks english like illiterate person🤔,3
20315, canadakk pokan irikunavar ivde like adik,4
3145,adich keri va makkallee ika polikkmm,4
6268,kab uthe the,2
18355,aur seniors ko jaanate hain ham is lie pata hai,2
2510, 900 kilo thiruttu....  padam fulla iruttu........,3
21830, 7 million views thala veriyans like,3
17789,main to bas hu hi,2
3589,not time hackettstown melting,1
3566, sayico aya villian avale pranayicha villlain..,4
19676,clusia resin contains polyprenylated benzophenones,1
10369, 10 il kooduthal kandavar like adikk,4
18020,but you said you are from delhi,2
6976, mass kolla mass etra vattam kandu enne areyella .,4
7739,kimberella probably grazed on microbial mats but a selective predatory habit cannot be ruled out,1
8238, unmaiya thala fana irrutha like poduga,3
21778,his treatment terry in,1
21097,the greatest problem faced by pows was fear of the unknown,1
9319,it took grossed just over 16 million,1
1786,jyaada fair naee hu,2
8338,kola kandula iruken konne potruven.... vaaree vaa,3
2806,instagram identity document asalee hai,2
7529, vijay sethupathi fans hit a like,3
13309,pata nahin face book m mil nahin rahee,2
8233,ticket kittaan ini oru mamangam nadathendi varumo..! waiting ..,4
6694, oruthar kita katura viswasathukaga innoruthara en asinga paduthanum,3
13276,thala with yuvan shankar raja marana masss bgm therikkuthu...... .,3
11872,2.0 raajali gta san version,3
3564, edho solla varaan paa namma ooruku... ana ennanu dha therila..,3
20077,daily viewers ethra aayi enn ariyan varunnavar hit like here,4
4571, lift il aanu helan nu manasilayavar like adikk,4
20843,most of the people here follow principles of hinduism,1
13182, aettanta padathin ikka fansnte ashamsakal 🤗🤗🤗,4
9664, ipdi neraya neraya neraya neraya. super yaar.vera level,3
8544,aur jyaada main jaanata nahin hoon so exactly bata naee sakata kaise ho,2
9278,relief bills passed by housepdf,1
17683, indha vayasula eppadi padam nadikkanumnu amitab bachan sirkitta kathukkonga rajni sir,3
11837,are poora le loonga tension naa l,2
20947,hamen kitaaben khole hue maheene ho gae,2
3341,are his stephen however,1
18300,all of you young people who served in the war,1
13218,there is one church in the world,1
15230,more recently gibbons and colleagues 1994 have introduced the notion of mode 2 knowledge production,1
6842,302k likes...yeeeeeee....i will dance....kuuuu...koooo...vineethetan sound vivek oberoi...,4
2327, asif ikka ye screen il kaanan katta waiting..,4
5051, aa urumi karakki adikkunnathu woe romangification,4
6140,but he fell ill and was replaced by thomas goad,1
18991, veendum veendum kanunnavar adi like ivide,4
5160," am from karnataka kannadigatrailer osm,  unbelievable chiyan vikram sweet 25",3
18610, ithu oru tamil/telugu style padamaayi poyaallo dialogue and bgm oru gummillaa,4
3934,ijjathi item mammookka ningalk vayass 68 thanneyano,4
666,and even the more moderate chiropractors have ideas above their station,1
6822,a topic matladalii meree,2
10424, lucifer ini kandam vayi odedi varum,4
3015,since then i have declared an everlasting unfriendship with these animals,1
8385, trailer kaanikan udheshichavar padam full kaanichu ithilude...best,4
4267, trailler pora padam 8 nela pottum ane tonunee,4
2857, enthokke paranjalum mamookaye vellan aarum illa. eni aarum varukayumilla...if u agree like.. allenkil karanam comment cheyy...,4
14635, rajini sir looking semma fresh.......,3
5649, 68 vayassunden oke paranj ingane pattikkale en parayanam sire....,4
12084,bahot jaldee ho jaayega,2
14839,ikka fans kandit like adichit poyi,4
15649,no tum bata sakatee ho,2
10892,mai bhee dekh raha tha,2
19138,sweet si dayan to sahi hai na,2
3486,isee m jaan nikal doonga,2
1670,at least two different dates have been proposed for shankara,1
4446, oru lalettan fan lalettane inganeyokke kaanan aagrahikkooo  pritvi manh!!,4
17905,idhu summa trailer dhaamma... main picture innum pakalaye...,3
18826, ikka haters onn ood kandam vazhy....,4
4174,5m lalettan da  adikk makkale like,4
13932,bandiya naee milatee yahaan,2
7566, entammo..... kidu item. oru rakshem illa.,4
9680, attention thala fans ........indha padam block buster aaguradhukkuu neega dhaan theater ku poooi thalai ku  periya flex(katout) vaikanummm,3
22078, charithra cinema cheyyan annum innum mammukkaye vellan oruthanum illa. kidiloski trailer.,4
7051,jab tak ammee na chillaaye uthana nai hai,2
1771, serapana tharamana padaithai enemel thaan parka porom,3
392, daily 10 times ku intha trailer pakuran.,3
14351, ine lucifar  loosaavum  illenkil raaja loosakkum ntammo kidu mammookka,4
9010,the demolished houses were detached post 1840 victorian villas,1
6618,sab mein link aata hain,2
2730,vaise naam to bata,2
17734,his family moved to little rock arkansas arkansas and later to el dorado arkansas arkansas,1
14966,weather kaisa hai vah ka,2
856,name toh bata doo,2
14832, ikka polikumen urappullavar like and comment please,4
7363,pulikku pakaram patti odande vere mattam onnum ella.,4
15304, dhanush ku oru national award parcel pannu,3
16954,these changes failed to revive the broadcaster,1
1973,there are a number of software bug in the game engine,1
1105,the second part of vol,1
14122, enna  padam..ya ..enna padam  ..saththiyama solren  ..sema padam,3
8560,facilities for boating kayaking and canoeing are also planned,1
18004,teaser kand kili poyavarkm trailer kand poya kili vannavarum,4
11785, ithenthonna ithra valiya traileronnuallallo....oru saada chalikal neracha ippo adhikavum kand varunna type trailer,4
5509, kochu pillerode chodikkan eth rajayalla nattellulla stephen nedumpalliyaanu.,4
4978,ikkayude veshapakarchakalude oru pemaari thanne urappikaaaam the face of indian cinema #megastar,4
6835,aur aaj ye maee first time use karra hu,2
18714,many of them contain explanations of certain halakha aggadah and talmudic matters,1
14128,and plan hai kahaan ka,2
5778,ettan fansinte katta support to ikka,4
3177, appada!!!  sirutha siva ila..  happy  vera level ultimate..,3
2418,thamilnadu rajinisir,4
16981,toofaan ka naee suna kya,2
4685, bgm korachoode nannaakkayirunnu..fan made bgm poley.....,4
17647,meratitiye thala  #nerkonda paarvai marana waiting.....,3
12032,bilakul bhee naee aatee,2
17522,mass illa marana mass and double mass,3
7625, schoolile pillare kandille thaadiyum meeshayum okke undllo 🤔,4
18896,are kar to rahee hoon,2
18029,aise hee to chaar saal nikalate hai,2
4510, pulimurukan orma vannu ithu bb aakum sure,4
9880," who r waiting trailer in kannada any kannadiga hit like.......jai karnataka,tamil nadu",3
238,mujhe nahin pata tha,2
4513,see imidacloprid effects on bee population,1
9718, style king na  thalaivar than,3
16496,bichung means langotiya yaar bachapan ka,2
